sample_key,run_label,vae_run_tag,model,model_tag,attack,rank_in_combo,sample_id,source_class,true_label,pred_before,pred_after,target_class,target_success,protocol_valid,mask_valid,raw_g1g8_valid,joint_valid,selected_restart,input_l2_scaled,latent_l2,top_feature_changes,feature_index,feature,original_raw,adversarial_raw,delta_raw,original_scaled,adversarial_scaled,delta_scaled
gaussian|dualpath|targeted_benign|1|1077,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,DualPath,dualpath,targeted-benign-latent-pgd,1,1077,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,0,1.3795643770630581,1.9467922421189812,`IAT` 0.00096856; `Min` -4.20552; `Variance` 14813.9; `Header_Length` -3.37359; `AVG` 115.003,0,Header_Length,31.99999930356512,28.62640700538327,-3.3735922981818476,1.003311276435852,0.7240403890609741,-0.27927088737487793
gaussian|serial|targeted_benign|1|389,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,1,389,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,1,0.8677820093190303,1.7603625937722789,`Min` 4.33166; `Header_Length` 4.86153; `Std` -36.842; `Variance` -6426.96; `ack_count` 0.620348,0,Header_Length,23.600000455726843,28.46153228585115,4.8615318301243065,0.3079471290111542,0.7103918194770813,0.4024446904659271
gaussian|serial|targeted_benign|1|389,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,1,389,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,1,0.8677820093190303,1.7603625937722789,`Min` 4.33166; `Header_Length` 4.86153; `Std` -36.842; `Variance` -6426.96; `ack_count` 0.620348,1,Protocol Type,6.0,6.0,0.0,0.0,0.0,0.0
gaussian|serial|targeted_benign|1|389,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,1,389,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,1,0.8677820093190303,1.7603625937722789,`Min` 4.33166; `Header_Length` 4.86153; `Std` -36.842; `Variance` -6426.96; `ack_count` 0.620348,2,Time_To_Live,196.59999911114573,196.59999911114573,0.0,69.4239501953125,69.4239501953125,0.0
gaussian|serial|targeted_benign|1|389,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,1,389,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,1,0.8677820093190303,1.7603625937722789,`Min` 4.33166; `Header_Length` 4.86153; `Std` -36.842; `Variance` -6426.96; `ack_count` 0.620348,3,Rate,3233.1025649521307,3233.1025649521307,0.0,-0.13240870833396912,-0.13240870833396912,0.0
gaussian|serial|targeted_benign|1|389,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,1,389,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,1,0.8677820093190303,1.7603625937722789,`Min` 4.33166; `Header_Length` 4.86153; `Std` -36.842; `Variance` -6426.96; `ack_count` 0.620348,4,fin_flag_number,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|serial|targeted_benign|1|389,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,1,389,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,1,0.8677820093190303,1.7603625937722789,`Min` 4.33166; `Header_Length` 4.86153; `Std` -36.842; `Variance` -6426.96; `ack_count` 0.620348,5,syn_flag_number,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|serial|targeted_benign|1|389,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,1,389,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,1,0.8677820093190303,1.7603625937722789,`Min` 4.33166; `Header_Length` 4.86153; `Std` -36.842; `Variance` -6426.96; `ack_count` 0.620348,6,rst_flag_number,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|serial|targeted_benign|1|389,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,1,389,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,1,0.8677820093190303,1.7603625937722789,`Min` 4.33166; `Header_Length` 4.86153; `Std` -36.842; `Variance` -6426.96; `ack_count` 0.620348,7,psh_flag_number,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|serial|targeted_benign|1|389,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,1,389,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,1,0.8677820093190303,1.7603625937722789,`Min` 4.33166; `Header_Length` 4.86153; `Std` -36.842; `Variance` -6426.96; `ack_count` 0.620348,8,ack_flag_number,1.0,1.0029408931732178,0.0029408931732177734,1.0,1.0029408931732178,0.0029408931732177734
gaussian|serial|targeted_benign|1|389,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,1,389,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,1,0.8677820093190303,1.7603625937722789,`Min` 4.33166; `Header_Length` 4.86153; `Std` -36.842; `Variance` -6426.96; `ack_count` 0.620348,9,ece_flag_number,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|serial|targeted_benign|1|389,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,1,389,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,1,0.8677820093190303,1.7603625937722789,`Min` 4.33166; `Header_Length` 4.86153; `Std` -36.842; `Variance` -6426.96; `ack_count` 0.620348,10,cwr_flag_number,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|serial|targeted_benign|1|389,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,1,389,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,1,0.8677820093190303,1.7603625937722789,`Min` 4.33166; `Header_Length` 4.86153; `Std` -36.842; `Variance` -6426.96; `ack_count` 0.620348,11,ack_count,10.000000238418579,10.62034821510315,0.6203479766845703,1.4285714626312256,1.5171926021575928,0.08862113952636719
gaussian|serial|targeted_benign|1|389,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,1,389,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,1,0.8677820093190303,1.7603625937722789,`Min` 4.33166; `Header_Length` 4.86153; `Std` -36.842; `Variance` -6426.96; `ack_count` 0.620348,12,syn_count,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|serial|targeted_benign|1|389,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,1,389,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,1,0.8677820093190303,1.7603625937722789,`Min` 4.33166; `Header_Length` 4.86153; `Std` -36.842; `Variance` -6426.96; `ack_count` 0.620348,13,fin_count,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|serial|targeted_benign|1|389,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,1,389,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,1,0.8677820093190303,1.7603625937722789,`Min` 4.33166; `Header_Length` 4.86153; `Std` -36.842; `Variance` -6426.96; `ack_count` 0.620348,14,rst_count,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|serial|targeted_benign|1|389,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,1,389,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,1,0.8677820093190303,1.7603625937722789,`Min` 4.33166; `Header_Length` 4.86153; `Std` -36.842; `Variance` -6426.96; `ack_count` 0.620348,15,HTTP,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|serial|targeted_benign|1|389,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,1,389,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,1,0.8677820093190303,1.7603625937722789,`Min` 4.33166; `Header_Length` 4.86153; `Std` -36.842; `Variance` -6426.96; `ack_count` 0.620348,16,HTTPS,1.0,1.0,0.0,1.0,1.0,0.0
gaussian|serial|targeted_benign|1|389,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,1,389,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,1,0.8677820093190303,1.7603625937722789,`Min` 4.33166; `Header_Length` 4.86153; `Std` -36.842; `Variance` -6426.96; `ack_count` 0.620348,17,DNS,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|serial|targeted_benign|1|389,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,1,389,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,1,0.8677820093190303,1.7603625937722789,`Min` 4.33166; `Header_Length` 4.86153; `Std` -36.842; `Variance` -6426.96; `ack_count` 0.620348,18,Telnet,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|serial|targeted_benign|1|389,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,1,389,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,1,0.8677820093190303,1.7603625937722789,`Min` 4.33166; `Header_Length` 4.86153; `Std` -36.842; `Variance` -6426.96; `ack_count` 0.620348,19,SMTP,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|serial|targeted_benign|1|389,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,1,389,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,1,0.8677820093190303,1.7603625937722789,`Min` 4.33166; `Header_Length` 4.86153; `Std` -36.842; `Variance` -6426.96; `ack_count` 0.620348,20,SSH,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|serial|targeted_benign|1|389,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,1,389,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,1,0.8677820093190303,1.7603625937722789,`Min` 4.33166; `Header_Length` 4.86153; `Std` -36.842; `Variance` -6426.96; `ack_count` 0.620348,21,IRC,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|serial|targeted_benign|1|389,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,1,389,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,1,0.8677820093190303,1.7603625937722789,`Min` 4.33166; `Header_Length` 4.86153; `Std` -36.842; `Variance` -6426.96; `ack_count` 0.620348,22,TCP,1.0,1.0,0.0,0.0,0.0,0.0
gaussian|serial|targeted_benign|1|389,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,1,389,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,1,0.8677820093190303,1.7603625937722789,`Min` 4.33166; `Header_Length` 4.86153; `Std` -36.842; `Variance` -6426.96; `ack_count` 0.620348,23,UDP,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|serial|targeted_benign|1|389,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,1,389,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,1,0.8677820093190303,1.7603625937722789,`Min` 4.33166; `Header_Length` 4.86153; `Std` -36.842; `Variance` -6426.96; `ack_count` 0.620348,24,DHCP,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|serial|targeted_benign|1|389,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,1,389,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,1,0.8677820093190303,1.7603625937722789,`Min` 4.33166; `Header_Length` 4.86153; `Std` -36.842; `Variance` -6426.96; `ack_count` 0.620348,25,ARP,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|serial|targeted_benign|1|389,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,1,389,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,1,0.8677820093190303,1.7603625937722789,`Min` 4.33166; `Header_Length` 4.86153; `Std` -36.842; `Variance` -6426.96; `ack_count` 0.620348,26,ICMP,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|serial|targeted_benign|1|389,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,1,389,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,1,0.8677820093190303,1.7603625937722789,`Min` 4.33166; `Header_Length` 4.86153; `Std` -36.842; `Variance` -6426.96; `ack_count` 0.620348,27,IGMP,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|serial|targeted_benign|1|389,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,1,389,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,1,0.8677820093190303,1.7603625937722789,`Min` 4.33166; `Header_Length` 4.86153; `Std` -36.842; `Variance` -6426.96; `ack_count` 0.620348,28,IPv,1.0,1.0,0.0,0.0,0.0,0.0
gaussian|serial|targeted_benign|1|389,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,1,389,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,1,0.8677820093190303,1.7603625937722789,`Min` 4.33166; `Header_Length` 4.86153; `Std` -36.842; `Variance` -6426.96; `ack_count` 0.620348,29,LLC,1.0,1.0,0.0,0.0,0.0,0.0
gaussian|serial|targeted_benign|1|389,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,1,389,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,1,0.8677820093190303,1.7603625937722789,`Min` 4.33166; `Header_Length` 4.86153; `Std` -36.842; `Variance` -6426.96; `ack_count` 0.620348,30,Tot sum,1283.0001601204276,1283.0001601204276,0.0,-0.09638529270887375,-0.09638529270887375,0.0
gaussian|serial|targeted_benign|1|389,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,1,389,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,1,0.8677820093190303,1.7603625937722789,`Min` 4.33166; `Header_Length` 4.86153; `Std` -36.842; `Variance` -6426.96; `ack_count` 0.620348,31,Min,54.0,58.33165740966797,4.331657409667969,-1.0,-0.2780570983886719,0.7219429016113281
gaussian|serial|targeted_benign|1|389,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,1,389,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,1,0.8677820093190303,1.7603625937722789,`Min` 4.33166; `Header_Length` 4.86153; `Std` -36.842; `Variance` -6426.96; `ack_count` 0.620348,32,Max,393.00000327825546,363.46241307258606,-29.537590205669403,0.17652860283851624,0.14739882946014404,-0.029129773378372192
gaussian|serial|targeted_benign|1|389,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,1,389,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,1,0.8677820093190303,1.7603625937722789,`Min` 4.33166; `Header_Length` 4.86153; `Std` -36.842; `Variance` -6426.96; `ack_count` 0.620348,33,AVG,128.30000294744968,98.76241508126259,-29.537587866187096,0.0878378376364708,0.03081546723842621,-0.057022370398044586
gaussian|serial|targeted_benign|1|389,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,1,389,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,1,0.8677820093190303,1.7603625937722789,`Min` 4.33166; `Header_Length` 4.86153; `Std` -36.842; `Variance` -6426.96; `ack_count` 0.620348,34,Std,108.5285934271551,71.68663233781535,-36.84196108933975,0.4998696446418762,0.32485848665237427,-0.17501115798950195
gaussian|serial|targeted_benign|1|389,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,1,389,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,1,0.8677820093190303,1.7603625937722789,`Min` 4.33166; `Header_Length` 4.86153; `Std` -36.842; `Variance` -6426.96; `ack_count` 0.620348,35,Tot size,128.30000294744968,97.98885223269463,-30.31115071475506,0.0878378376364708,0.029322102665901184,-0.05851573497056961
gaussian|serial|targeted_benign|1|389,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,1,389,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,1,0.8677820093190303,1.7603625937722789,`Min` 4.33166; `Header_Length` 4.86153; `Std` -36.842; `Variance` -6426.96; `ack_count` 0.620348,36,IAT,0.0004105806383068862,0.0003612249710012929,-4.935566730559333e-05,0.27238503098487854,0.21915143728256226,-0.053233593702316284
gaussian|serial|targeted_benign|1|389,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,1,389,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,1,0.8677820093190303,1.7603625937722789,`Min` 4.33166; `Header_Length` 4.86153; `Std` -36.842; `Variance` -6426.96; `ack_count` 0.620348,37,Number,10.0,10.0,0.0,-1.0,-1.0,0.0
gaussian|serial|targeted_benign|1|389,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,1,389,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,1,0.8677820093190303,1.7603625937722789,`Min` 4.33166; `Header_Length` 4.86153; `Std` -36.842; `Variance` -6426.96; `ack_count` 0.620348,38,Variance,11778.456073770183,5351.49958051258,-6426.956493257603,0.2655416429042816,0.12051381170749664,-0.14502783119678497
gaussian|serial|targeted_benign|2|80,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,2,80,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,3,1.0813800169242256,1.9467921705522084,`Min` 4.89556; `Variance` 18754.2; `Header_Length` 4.28543; `IAT` -0.00023637; `ack_count` 1.40574,0,Header_Length,24.799999108235568,29.08542597202006,4.285426863784494,0.40728476643562317,0.7620386481285095,0.35475388169288635
gaussian|serial|targeted_benign|2|80,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,2,80,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,3,1.0813800169242256,1.9467921705522084,`Min` 4.89556; `Variance` 18754.2; `Header_Length` 4.28543; `IAT` -0.00023637; `ack_count` 1.40574,1,Protocol Type,6.0,6.0,0.0,0.0,0.0,0.0
gaussian|serial|targeted_benign|2|80,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,2,80,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,3,1.0813800169242256,1.9467921705522084,`Min` 4.89556; `Variance` 18754.2; `Header_Length` 4.28543; `IAT` -0.00023637; `ack_count` 1.40574,2,Time_To_Live,146.3000034155557,146.3000034155557,0.0,43.088924407958984,43.088924407958984,0.0
gaussian|serial|targeted_benign|2|80,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,2,80,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,3,1.0813800169242256,1.9467921705522084,`Min` 4.89556; `Variance` 18754.2; `Header_Length` 4.28543; `IAT` -0.00023637; `ack_count` 1.40574,3,Rate,45.09524621958735,45.09524621958735,0.0,-0.26120725274086,-0.26120725274086,0.0
gaussian|serial|targeted_benign|2|80,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,2,80,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,3,1.0813800169242256,1.9467921705522084,`Min` 4.89556; `Variance` 18754.2; `Header_Length` 4.28543; `IAT` -0.00023637; `ack_count` 1.40574,4,fin_flag_number,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|serial|targeted_benign|2|80,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,2,80,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,3,1.0813800169242256,1.9467921705522084,`Min` 4.89556; `Variance` 18754.2; `Header_Length` 4.28543; `IAT` -0.00023637; `ack_count` 1.40574,5,syn_flag_number,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|serial|targeted_benign|2|80,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,2,80,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,3,1.0813800169242256,1.9467921705522084,`Min` 4.89556; `Variance` 18754.2; `Header_Length` 4.28543; `IAT` -0.00023637; `ack_count` 1.40574,6,rst_flag_number,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|serial|targeted_benign|2|80,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,2,80,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,3,1.0813800169242256,1.9467921705522084,`Min` 4.89556; `Variance` 18754.2; `Header_Length` 4.28543; `IAT` -0.00023637; `ack_count` 1.40574,7,psh_flag_number,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|serial|targeted_benign|2|80,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,2,80,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,3,1.0813800169242256,1.9467921705522084,`Min` 4.89556; `Variance` 18754.2; `Header_Length` 4.28543; `IAT` -0.00023637; `ack_count` 1.40574,8,ack_flag_number,1.0,1.0004457235336304,0.0004457235336303711,1.0,1.0004457235336304,0.0004457235336303711
gaussian|serial|targeted_benign|2|80,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,2,80,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,3,1.0813800169242256,1.9467921705522084,`Min` 4.89556; `Variance` 18754.2; `Header_Length` 4.28543; `IAT` -0.00023637; `ack_count` 1.40574,9,ece_flag_number,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|serial|targeted_benign|2|80,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,2,80,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,3,1.0813800169242256,1.9467921705522084,`Min` 4.89556; `Variance` 18754.2; `Header_Length` 4.28543; `IAT` -0.00023637; `ack_count` 1.40574,10,cwr_flag_number,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|serial|targeted_benign|2|80,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,2,80,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,3,1.0813800169242256,1.9467921705522084,`Min` 4.89556; `Variance` 18754.2; `Header_Length` 4.28543; `IAT` -0.00023637; `ack_count` 1.40574,11,ack_count,8.000000357627869,9.405740976333618,1.4057406187057495,1.1428571939468384,1.343677282333374,0.20082008838653564
gaussian|serial|targeted_benign|2|80,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,2,80,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,3,1.0813800169242256,1.9467921705522084,`Min` 4.89556; `Variance` 18754.2; `Header_Length` 4.28543; `IAT` -0.00023637; `ack_count` 1.40574,12,syn_count,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|serial|targeted_benign|2|80,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,2,80,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,3,1.0813800169242256,1.9467921705522084,`Min` 4.89556; `Variance` 18754.2; `Header_Length` 4.28543; `IAT` -0.00023637; `ack_count` 1.40574,13,fin_count,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|serial|targeted_benign|2|80,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,2,80,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,3,1.0813800169242256,1.9467921705522084,`Min` 4.89556; `Variance` 18754.2; `Header_Length` 4.28543; `IAT` -0.00023637; `ack_count` 1.40574,14,rst_count,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|serial|targeted_benign|2|80,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,2,80,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,3,1.0813800169242256,1.9467921705522084,`Min` 4.89556; `Variance` 18754.2; `Header_Length` 4.28543; `IAT` -0.00023637; `ack_count` 1.40574,15,HTTP,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|serial|targeted_benign|2|80,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,2,80,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,3,1.0813800169242256,1.9467921705522084,`Min` 4.89556; `Variance` 18754.2; `Header_Length` 4.28543; `IAT` -0.00023637; `ack_count` 1.40574,16,HTTPS,1.0,1.0,0.0,1.0,1.0,0.0
gaussian|serial|targeted_benign|2|80,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,2,80,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,3,1.0813800169242256,1.9467921705522084,`Min` 4.89556; `Variance` 18754.2; `Header_Length` 4.28543; `IAT` -0.00023637; `ack_count` 1.40574,17,DNS,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|serial|targeted_benign|2|80,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,CNN-LSTM,serial,targeted-benign-latent-pgd,2,80,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,3,1.0813800169242256,1.9467921705522084,`Min` 4.89556; `Variance` 18754.2; `Header_Length` 4.28543; `IAT` -0.00023637; `ack_count` 1.40574,18,Telnet,0.0,0.0,0.0,0.0,0.0,0.0
