attack_config,sample_index,feature_name,original_raw,perturbed_raw,delta_raw,mask_value,violation,true_class,clean_pred,adv_pred
attack_binary_pgd_0.05,4632,ack_flag_number,0.0,-0.05000000074505806,-0.05000000074505806,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,Attack,Attack,Benign
attack_binary_pgd_0.05,4632,cwr_flag_number,0.0,0.05000000074505806,0.05000000074505806,0.0,Integer constraint violated,Attack,Attack,Benign
attack_binary_pgd_0.05,4632,syn_count,0.0,-0.05000000074505806,-0.05000000074505806,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,Attack,Attack,Benign
attack_binary_pgd_0.05,4632,fin_count,0.0,-0.05000000074505806,-0.05000000074505806,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,Attack,Attack,Benign
attack_binary_pgd_0.05,4632,rst_count,0.0,-0.05000000074505806,-0.05000000074505806,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,Attack,Attack,Benign
attack_binary_pgd_0.05,4632,HTTP,0.0,-0.05000000074505806,-0.05000000074505806,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.05,4632,HTTPS,0.0,0.05000000074505806,0.05000000074505806,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.05,4632,DNS,0.0,-0.05000000074505806,-0.05000000074505806,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.05,4632,Telnet,0.0,-0.05000000074505806,-0.05000000074505806,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.05,4632,SMTP,0.0,-0.05000000074505806,-0.05000000074505806,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.05,4632,SSH,0.0,-0.05000000074505806,-0.05000000074505806,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.05,4632,IRC,0.0,0.05000000074505806,0.05000000074505806,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.05,4632,DHCP,0.0,-0.05000000074505806,-0.05000000074505806,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.05,4632,ARP,0.0,-0.05000000074505806,-0.05000000074505806,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.05,4632,ICMP,0.0,-0.05000000074505806,-0.05000000074505806,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.05,4632,IGMP,0.0,-0.05000000074505806,-0.05000000074505806,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.05,4632,TCP,0.0,-0.04999995231628418,-0.04999995231628418,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.05,4632,UDP,1.0,1.0499999523162842,0.04999995231628418,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.05,4632,IPv,1.0,1.0499999523162842,0.04999995231628418,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.05,4632,LLC,1.0,1.0499999523162842,0.04999995231628418,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.05,4632,ece_flag_number,0.0,0.012500002048909664,0.012500002048909664,0.0,Integer constraint violated,Attack,Attack,Benign
attack_binary_pgd_0.05,34155,Tot sum,660.0,-1786.9501953125,-2446.9501953125,1.0,Non-negative constraint violated,Attack,Attack,Benign
attack_binary_pgd_0.05,34155,Variance,0.0,-2215.766845703125,-2215.766845703125,1.0,Non-negative constraint violated | Variance mismatch vs Std^2,Attack,Attack,Benign
attack_binary_pgd_0.05,34155,Rate,2546.47802734375,1308.8837890625,-1237.59423828125,1.0,-,Attack,Attack,Benign
attack_binary_pgd_0.05,34155,Max,66.0,116.69999694824219,50.69999694824219,1.0,-,Attack,Attack,Benign
attack_binary_pgd_0.05,34155,AVG,66.0,40.10000228881836,-25.89999771118164,1.0,"AVG outside [Min, Max]",Attack,Attack,Benign
attack_binary_pgd_0.05,34155,Tot size,66.0,40.10000228881836,-25.89999771118164,1.0,-,Attack,Attack,Benign
attack_binary_pgd_0.05,34155,Std,0.0,-10.525604248046875,-10.525604248046875,1.0,Non-negative constraint violated | Variance mismatch vs Std^2,Attack,Attack,Benign
attack_binary_pgd_0.05,34155,Number,10.0,14.5,4.5,1.0,Integer constraint violated,Attack,Attack,Benign
attack_binary_pgd_0.05,34155,Header_Length,32.0,31.395999908447266,-0.6040000915527344,1.0,-,Attack,Attack,Benign
attack_binary_pgd_0.05,34155,Protocol Type,6.0,6.550000190734863,0.5500001907348633,0.0,"Protocol clean=6, adv=INVALID (non-integer: 6.5500) | Protocol invalid: non-integer",Attack,Attack,Benign
attack_binary_pgd_0.05,34155,ack_count,10.0,9.65000057220459,-0.34999942779541016,0.30000001192092896,Integer constraint violated,Attack,Attack,Benign
attack_binary_pgd_0.05,34155,Min,66.0,65.69999694824219,-0.3000030517578125,1.0,-,Attack,Attack,Benign
attack_binary_pgd_0.05,34155,Time_To_Live,164.1999969482422,164.29550170898438,0.0955047607421875,0.0,-,Attack,Attack,Benign
attack_binary_pgd_0.05,34155,ack_flag_number,1.0,0.949999988079071,-0.050000011920928955,0.30000001192092896,Integer constraint violated,Attack,Attack,Benign
attack_binary_pgd_0.05,34155,HTTPS,1.0,0.949999988079071,-0.050000011920928955,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.05,34155,fin_flag_number,0.0,-0.05000000074505806,-0.05000000074505806,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,Attack,Attack,Benign
attack_binary_pgd_0.05,34155,syn_flag_number,0.0,-0.05000000074505806,-0.05000000074505806,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,Attack,Attack,Benign
attack_binary_pgd_0.05,34155,rst_flag_number,0.0,-0.05000000074505806,-0.05000000074505806,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,Attack,Attack,Benign
attack_binary_pgd_0.05,34155,psh_flag_number,0.0,-0.05000000074505806,-0.05000000074505806,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,Attack,Attack,Benign
attack_binary_pgd_0.05,34155,ece_flag_number,0.0,-0.05000000074505806,-0.05000000074505806,0.0,Integer constraint violated | Non-negative constraint violated,Attack,Attack,Benign
attack_binary_pgd_0.05,34155,cwr_flag_number,0.0,-0.05000000074505806,-0.05000000074505806,0.0,Integer constraint violated | Non-negative constraint violated,Attack,Attack,Benign
attack_binary_pgd_0.05,34155,syn_count,0.0,-0.05000000074505806,-0.05000000074505806,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,Attack,Attack,Benign
attack_binary_pgd_0.05,34155,fin_count,0.0,-0.05000000074505806,-0.05000000074505806,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,Attack,Attack,Benign
attack_binary_pgd_0.05,34155,rst_count,0.0,-0.05000000074505806,-0.05000000074505806,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,Attack,Attack,Benign
attack_binary_pgd_0.05,34155,HTTP,0.0,0.05000000074505806,0.05000000074505806,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.05,34155,DNS,0.0,-0.05000000074505806,-0.05000000074505806,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.05,34155,Telnet,0.0,0.05000000074505806,0.05000000074505806,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.05,34155,SMTP,0.0,-0.05000000074505806,-0.05000000074505806,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.05,34155,SSH,0.0,-0.05000000074505806,-0.05000000074505806,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.05,34155,IRC,0.0,0.05000000074505806,0.05000000074505806,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.05,34155,UDP,0.0,0.05000000074505806,0.05000000074505806,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.05,34155,DHCP,0.0,0.05000000074505806,0.05000000074505806,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.05,34155,ARP,0.0,-0.05000000074505806,-0.05000000074505806,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.05,34155,ICMP,0.0,-0.05000000074505806,-0.05000000074505806,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.05,34155,IGMP,0.0,0.05000000074505806,0.05000000074505806,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.05,34155,TCP,1.0,1.0499999523162842,0.04999995231628418,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.05,34155,IPv,1.0,1.0499999523162842,0.04999995231628418,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.05,34155,LLC,1.0,1.0499999523162842,0.04999995231628418,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_8class_pgd_0.30,30514,Tot sum,1330.0,-13351.701171875,-14681.701171875,1.0,Non-negative constraint violated,Recon,Recon,Benign
attack_8class_pgd_0.30,30514,Variance,3707.77783203125,-9586.822265625,-13294.60009765625,1.0,Non-negative constraint violated | Variance mismatch vs Std^2,Recon,Recon,Benign
attack_8class_pgd_0.30,30514,Rate,59.0673828125,-7366.49951171875,-7425.56689453125,1.0,Non-negative constraint violated,Recon,Recon,Benign
attack_8class_pgd_0.30,30514,Max,230.0,-74.20001220703125,-304.20001220703125,1.0,Non-negative constraint violated | Min > Max,Recon,Recon,Benign
attack_8class_pgd_0.30,30514,AVG,133.0,-22.400009155273438,-155.40000915527344,1.0,"Non-negative constraint violated | AVG outside [Min, Max]",Recon,Recon,Benign
attack_8class_pgd_0.30,30514,Tot size,133.0,-22.400009155273438,-155.40000915527344,1.0,Non-negative constraint violated,Recon,Recon,Benign
attack_8class_pgd_0.30,30514,Std,60.89152526855469,-2.262098550796509,-63.153623819351196,1.0,Non-negative constraint violated | Variance mismatch vs Std^2,Recon,Recon,Benign
attack_8class_pgd_0.30,30514,Number,10.0,-16.99999237060547,-26.99999237060547,1.0,Non-negative constraint violated | Packet count must be >= 1,Recon,Recon,Benign
attack_8class_pgd_0.30,30514,Header_Length,15.199999809265137,18.823999404907227,3.62399959564209,1.0,-,Recon,Recon,Benign
attack_8class_pgd_0.30,30514,Protocol Type,17.0,13.699999809265137,-3.3000001907348633,0.0,"Protocol clean=17, adv=INVALID (non-integer: 13.7000) | Protocol invalid: non-integer",Recon,Recon,Benign
attack_8class_pgd_0.30,30514,ack_count,3.0,0.8999999761581421,-2.100000023841858,0.30000001192092896,Integer constraint violated,Recon,Recon,Benign
attack_8class_pgd_0.30,30514,Time_To_Live,112.30000305175781,112.87300109863281,0.572998046875,0.0,-,Recon,Recon,Benign
attack_8class_pgd_0.30,30514,fin_flag_number,0.0,0.30000001192092896,0.30000001192092896,0.30000001192092896,Integer constraint violated,Recon,Recon,Benign
attack_8class_pgd_0.30,30514,syn_flag_number,0.0,-0.30000001192092896,-0.30000001192092896,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,Recon,Recon,Benign
attack_8class_pgd_0.30,30514,rst_flag_number,0.0,-0.30000001192092896,-0.30000001192092896,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,Recon,Recon,Benign
attack_8class_pgd_0.30,30514,psh_flag_number,0.0,-0.30000001192092896,-0.30000001192092896,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,Recon,Recon,Benign
attack_8class_pgd_0.30,30514,ack_flag_number,0.0,-0.30000001192092896,-0.30000001192092896,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,Recon,Recon,Benign
attack_8class_pgd_0.30,30514,ece_flag_number,0.0,0.30000001192092896,0.30000001192092896,0.0,Integer constraint violated,Recon,Recon,Benign
attack_8class_pgd_0.30,30514,syn_count,0.0,-0.30000001192092896,-0.30000001192092896,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,Recon,Recon,Benign
attack_8class_pgd_0.30,30514,fin_count,0.0,-0.30000001192092896,-0.30000001192092896,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,Recon,Recon,Benign
attack_8class_pgd_0.30,30514,rst_count,0.0,-0.30000001192092896,-0.30000001192092896,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,Recon,Recon,Benign
attack_8class_pgd_0.30,30514,HTTP,0.0,-0.30000001192092896,-0.30000001192092896,0.0,Binary constraint violated (must be 0/1),Recon,Recon,Benign
attack_8class_pgd_0.30,30514,HTTPS,0.0,0.30000001192092896,0.30000001192092896,0.0,Binary constraint violated (must be 0/1),Recon,Recon,Benign
attack_8class_pgd_0.30,30514,Telnet,0.0,-0.30000001192092896,-0.30000001192092896,0.0,Binary constraint violated (must be 0/1),Recon,Recon,Benign
attack_8class_pgd_0.30,30514,SMTP,0.0,-0.30000001192092896,-0.30000001192092896,0.0,Binary constraint violated (must be 0/1),Recon,Recon,Benign
attack_8class_pgd_0.30,30514,SSH,0.0,-0.30000001192092896,-0.30000001192092896,0.0,Binary constraint violated (must be 0/1),Recon,Recon,Benign
attack_8class_pgd_0.30,30514,UDP,1.0,0.699999988079071,-0.30000001192092896,0.0,Binary constraint violated (must be 0/1),Recon,Recon,Benign
attack_8class_pgd_0.30,30514,DHCP,0.0,-0.30000001192092896,-0.30000001192092896,0.0,Binary constraint violated (must be 0/1),Recon,Recon,Benign
attack_8class_pgd_0.30,30514,ARP,0.0,0.30000001192092896,0.30000001192092896,0.0,Binary constraint violated (must be 0/1),Recon,Recon,Benign
attack_8class_pgd_0.30,30514,IGMP,0.0,-0.30000001192092896,-0.30000001192092896,0.0,Binary constraint violated (must be 0/1),Recon,Recon,Benign
attack_8class_pgd_0.30,30514,IPv,1.0,0.699999988079071,-0.30000001192092896,0.0,Binary constraint violated (must be 0/1),Recon,Recon,Benign
attack_8class_pgd_0.30,30514,LLC,1.0,0.699999988079071,-0.30000001192092896,0.0,Binary constraint violated (must be 0/1),Recon,Recon,Benign
attack_8class_pgd_0.30,30514,TCP,0.0,-0.2999999523162842,-0.2999999523162842,0.0,Binary constraint violated (must be 0/1),Recon,Recon,Benign
attack_8class_pgd_0.30,30514,Min,66.0,65.76062774658203,-0.23937225341796875,1.0,Min > Max,Recon,Recon,Benign
attack_8class_pgd_0.30,30514,DNS,0.0,-0.22500000894069672,-0.22500000894069672,0.0,Binary constraint violated (must be 0/1),Recon,Recon,Benign
attack_8class_pgd_0.30,30514,cwr_flag_number,0.0,-0.15000000596046448,-0.15000000596046448,0.0,Integer constraint violated | Non-negative constraint violated,Recon,Recon,Benign
attack_8class_pgd_0.30,30514,ICMP,0.0,-0.11077472567558289,-0.11077472567558289,0.0,Binary constraint violated (must be 0/1),Recon,Recon,Benign
attack_8class_pgd_0.30,30514,IRC,0.0,-0.045104801654815674,-0.045104801654815674,0.0,Binary constraint violated (must be 0/1),Recon,Recon,Benign
attack_8class_pgd_0.30,15342,Variance,0.0,-13294.6005859375,-13294.6005859375,1.0,Non-negative constraint violated | Variance mismatch vs Std^2,DDoS,DDoS,DoS
attack_8class_pgd_0.30,15342,Rate,37677.90234375,30252.3359375,-7425.56640625,1.0,-,DDoS,DDoS,DoS
attack_8class_pgd_0.30,15342,Tot sum,6000.0,12423.392578125,6423.392578125,1.0,-,DDoS,DDoS,DoS
attack_8class_pgd_0.30,15342,Max,60.0,-168.1500244140625,-228.1500244140625,1.0,Non-negative constraint violated | Min > Max,DDoS,DDoS,DoS
attack_8class_pgd_0.30,15342,AVG,60.0,-56.54998779296875,-116.54998779296875,1.0,"Non-negative constraint violated | AVG outside [Min, Max]",DDoS,DDoS,DoS
attack_8class_pgd_0.30,15342,Tot size,60.0,-17.699989318847656,-77.69998931884766,1.0,Non-negative constraint violated,DDoS,DDoS,DoS
attack_8class_pgd_0.30,15342,Number,100.0,79.75,-20.25,1.0,Integer constraint violated,DDoS,DDoS,DoS
attack_8class_pgd_0.30,15342,Std,0.0,-15.788403511047363,-15.788403511047363,1.0,Non-negative constraint violated | Variance mismatch vs Std^2,DDoS,DDoS,DoS
attack_8class_pgd_0.30,15342,Protocol Type,6.0,9.300000190734863,3.3000001907348633,0.0,"Protocol clean=6, adv=INVALID (non-integer: 9.3000) | Protocol invalid: non-integer",DDoS,DDoS,DoS
attack_8class_pgd_0.30,15342,Header_Length,20.0,22.599111557006836,2.599111557006836,1.0,-,DDoS,DDoS,DoS
attack_8class_pgd_0.30,15342,Min,60.0,61.79999923706055,1.7999992370605469,1.0,Min > Max,DDoS,DDoS,DoS
attack_8class_pgd_0.30,15342,ack_count,0.0,1.0500000715255737,1.0500000715255737,0.30000001192092896,Integer constraint violated,DDoS,DDoS,DoS
attack_8class_pgd_0.30,15342,Time_To_Live,64.0,64.572998046875,0.572998046875,0.0,-,DDoS,DDoS,DoS
attack_8class_pgd_0.30,15342,psh_flag_number,0.0,-0.30000001192092896,-0.30000001192092896,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,DDoS,DDoS,DoS
attack_8class_pgd_0.30,15342,syn_count,0.0,-0.30000001192092896,-0.30000001192092896,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,DDoS,DDoS,DoS
attack_8class_pgd_0.30,15342,fin_count,0.0,-0.30000001192092896,-0.30000001192092896,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,DDoS,DDoS,DoS
attack_8class_pgd_0.30,15342,rst_count,0.0,-0.30000001192092896,-0.30000001192092896,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,DDoS,DDoS,DoS
attack_8class_pgd_0.30,15342,HTTPS,0.0,0.30000001192092896,0.30000001192092896,0.0,Binary constraint violated (must be 0/1),DDoS,DDoS,DoS
attack_8class_pgd_0.30,15342,DNS,0.0,-0.30000001192092896,-0.30000001192092896,0.0,Binary constraint violated (must be 0/1),DDoS,DDoS,DoS
attack_8class_pgd_0.30,15342,IRC,0.0,-0.30000001192092896,-0.30000001192092896,0.0,Binary constraint violated (must be 0/1),DDoS,DDoS,DoS
attack_8class_pgd_0.30,15342,TCP,1.0,0.699999988079071,-0.30000001192092896,0.0,Binary constraint violated (must be 0/1),DDoS,DDoS,DoS
attack_8class_pgd_0.30,15342,UDP,0.0,0.30000001192092896,0.30000001192092896,0.0,Binary constraint violated (must be 0/1),DDoS,DDoS,DoS
attack_8class_pgd_0.30,15342,DHCP,0.0,-0.30000001192092896,-0.30000001192092896,0.0,Binary constraint violated (must be 0/1),DDoS,DDoS,DoS
attack_8class_pgd_0.30,15342,ARP,0.0,-0.30000001192092896,-0.30000001192092896,0.0,Binary constraint violated (must be 0/1),DDoS,DDoS,DoS
attack_8class_pgd_0.30,15342,ICMP,0.0,-0.30000001192092896,-0.30000001192092896,0.0,Binary constraint violated (must be 0/1),DDoS,DDoS,DoS
attack_8class_pgd_0.30,15342,IPv,1.0,0.7749999761581421,-0.2250000238418579,0.0,Binary constraint violated (must be 0/1),DDoS,DDoS,DoS
attack_8class_pgd_0.30,15342,fin_flag_number,0.0,-0.22500000894069672,-0.22500000894069672,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,DDoS,DDoS,DoS
attack_8class_pgd_0.30,15342,cwr_flag_number,0.0,-0.22500000894069672,-0.22500000894069672,0.0,Integer constraint violated | Non-negative constraint violated,DDoS,DDoS,DoS
attack_8class_pgd_0.30,15342,Telnet,0.0,0.22500000894069672,0.22500000894069672,0.0,Binary constraint violated (must be 0/1),DDoS,DDoS,DoS
attack_8class_pgd_0.30,15342,IGMP,0.0,-0.22500000894069672,-0.22500000894069672,0.0,Binary constraint violated (must be 0/1),DDoS,DDoS,DoS
attack_8class_pgd_0.30,15342,ack_flag_number,0.0,-0.167722687125206,-0.167722687125206,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,DDoS,DDoS,DoS
attack_8class_pgd_0.30,15342,rst_flag_number,0.0,-0.15000000596046448,-0.15000000596046448,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,DDoS,DDoS,DoS
attack_8class_pgd_0.30,15342,ece_flag_number,0.0,-0.15000000596046448,-0.15000000596046448,0.0,Integer constraint violated | Non-negative constraint violated,DDoS,DDoS,DoS
attack_8class_pgd_0.30,15342,syn_flag_number,0.0,0.07500000298023224,0.07500000298023224,0.30000001192092896,Integer constraint violated,DDoS,DDoS,DoS
attack_8class_pgd_0.30,15342,HTTP,0.0,0.07500000298023224,0.07500000298023224,0.0,Binary constraint violated (must be 0/1),DDoS,DDoS,DoS
attack_8class_pgd_0.30,15342,SMTP,0.0,-0.07500000298023224,-0.07500000298023224,0.0,Binary constraint violated (must be 0/1),DDoS,DDoS,DoS
attack_8class_pgd_0.30,15342,SSH,0.0,0.07500000298023224,0.07500000298023224,0.0,Binary constraint violated (must be 0/1),DDoS,DDoS,DoS
attack_8class_pgd_0.30,15342,LLC,1.0,0.925000011920929,-0.07499998807907104,0.0,Binary constraint violated (must be 0/1),DDoS,DDoS,DoS
attack_8class_pgd_0.30,40106,Tot sum,18200.0,32881.703125,14681.703125,1.0,-,DoS,DoS,Mirai
attack_8class_pgd_0.30,40106,Variance,0.0,-13294.6005859375,-13294.6005859375,1.0,Non-negative constraint violated | Variance mismatch vs Std^2,DoS,DoS,Mirai
attack_8class_pgd_0.30,40106,Rate,16857.45703125,9431.8896484375,-7425.5673828125,1.0,-,DoS,DoS,Mirai
attack_8class_pgd_0.30,40106,Max,182.0,-122.20001220703125,-304.20001220703125,1.0,Non-negative constraint violated | Min > Max,DoS,DoS,Mirai
attack_8class_pgd_0.30,40106,AVG,182.0,337.4000244140625,155.4000244140625,1.0,"AVG outside [Min, Max]",DoS,DoS,Mirai
attack_8class_pgd_0.30,40106,Tot size,182.0,337.4000244140625,155.4000244140625,1.0,-,DoS,DoS,Mirai
attack_8class_pgd_0.30,40106,Std,0.0,-63.153621673583984,-63.153621673583984,1.0,Non-negative constraint violated | Variance mismatch vs Std^2,DoS,DoS,Mirai
attack_8class_pgd_0.30,40106,Number,100.0,120.25,20.25,1.0,Integer constraint violated,DoS,DoS,Mirai
attack_8class_pgd_0.30,40106,Header_Length,8.0,4.375999450683594,-3.6240005493164062,1.0,-,DoS,DoS,Mirai
attack_8class_pgd_0.30,40106,Protocol Type,17.0,20.299999237060547,3.299999237060547,0.0,"Protocol clean=17, adv=INVALID (non-integer: 20.3000) | Protocol invalid: non-integer",DoS,DoS,Mirai
attack_8class_pgd_0.30,40106,Min,182.0,182.4815673828125,0.4815673828125,1.0,Min > Max,DoS,DoS,Mirai
attack_8class_pgd_0.30,40106,Time_To_Live,64.0,64.42974853515625,0.42974853515625,0.0,-,DoS,DoS,Mirai
attack_8class_pgd_0.30,40106,fin_flag_number,0.0,-0.30000001192092896,-0.30000001192092896,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,DoS,DoS,Mirai
attack_8class_pgd_0.30,40106,syn_flag_number,0.0,-0.30000001192092896,-0.30000001192092896,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,DoS,DoS,Mirai
attack_8class_pgd_0.30,40106,rst_flag_number,0.0,-0.30000001192092896,-0.30000001192092896,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,DoS,DoS,Mirai
attack_8class_pgd_0.30,40106,psh_flag_number,0.0,0.30000001192092896,0.30000001192092896,0.30000001192092896,Integer constraint violated,DoS,DoS,Mirai
attack_8class_pgd_0.30,40106,ece_flag_number,0.0,-0.30000001192092896,-0.30000001192092896,0.0,Integer constraint violated | Non-negative constraint violated,DoS,DoS,Mirai
attack_8class_pgd_0.30,40106,cwr_flag_number,0.0,-0.30000001192092896,-0.30000001192092896,0.0,Integer constraint violated | Non-negative constraint violated,DoS,DoS,Mirai
attack_8class_pgd_0.30,40106,syn_count,0.0,-0.30000001192092896,-0.30000001192092896,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,DoS,DoS,Mirai
attack_8class_pgd_0.30,40106,fin_count,0.0,-0.30000001192092896,-0.30000001192092896,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,DoS,DoS,Mirai
attack_8class_pgd_0.30,40106,HTTPS,0.0,-0.30000001192092896,-0.30000001192092896,0.0,Binary constraint violated (must be 0/1),DoS,DoS,Mirai
attack_8class_pgd_0.30,40106,DNS,0.0,0.30000001192092896,0.30000001192092896,0.0,Binary constraint violated (must be 0/1),DoS,DoS,Mirai
attack_8class_pgd_0.30,40106,SMTP,0.0,-0.30000001192092896,-0.30000001192092896,0.0,Binary constraint violated (must be 0/1),DoS,DoS,Mirai
attack_8class_pgd_0.30,40106,UDP,1.0,0.699999988079071,-0.30000001192092896,0.0,Binary constraint violated (must be 0/1),DoS,DoS,Mirai
attack_8class_pgd_0.30,40106,ARP,0.0,0.30000001192092896,0.30000001192092896,0.0,Binary constraint violated (must be 0/1),DoS,DoS,Mirai
attack_8class_pgd_0.30,40106,IGMP,0.0,0.30000001192092896,0.30000001192092896,0.0,Binary constraint violated (must be 0/1),DoS,DoS,Mirai
attack_8class_pgd_0.30,40106,LLC,1.0,0.699999988079071,-0.30000001192092896,0.0,Binary constraint violated (must be 0/1),DoS,DoS,Mirai
attack_8class_pgd_0.30,40106,ack_flag_number,0.0,-0.29734817147254944,-0.29734817147254944,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,DoS,DoS,Mirai
attack_8class_pgd_0.30,40106,IPv,1.0,0.7749999761581421,-0.2250000238418579,0.0,Binary constraint violated (must be 0/1),DoS,DoS,Mirai
attack_8class_pgd_0.30,40106,rst_count,0.0,-0.22500000894069672,-0.22500000894069672,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,DoS,DoS,Mirai
attack_8class_pgd_0.30,40106,Telnet,0.0,0.22500000894069672,0.22500000894069672,0.0,Binary constraint violated (must be 0/1),DoS,DoS,Mirai
attack_8class_pgd_0.30,40106,ICMP,0.0,0.22500000894069672,0.22500000894069672,0.0,Binary constraint violated (must be 0/1),DoS,DoS,Mirai
attack_8class_pgd_0.30,40106,DHCP,0.0,-0.21186646819114685,-0.21186646819114685,0.0,Binary constraint violated (must be 0/1),DoS,DoS,Mirai
attack_8class_pgd_0.30,40106,IRC,0.0,0.17531071603298187,0.17531071603298187,0.0,Binary constraint violated (must be 0/1),DoS,DoS,Mirai
attack_8class_pgd_0.30,40106,SSH,0.0,-0.15000000596046448,-0.15000000596046448,0.0,Binary constraint violated (must be 0/1),DoS,DoS,Mirai
attack_8class_pgd_0.30,40106,TCP,0.0,0.07500004768371582,0.07500004768371582,0.0,Binary constraint violated (must be 0/1),DoS,DoS,Mirai
attack_8class_pgd_0.30,40106,ack_count,0.0,-0.07299566268920898,-0.07299566268920898,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,DoS,DoS,Mirai
attack_8class_pgd_0.30,40106,HTTP,0.0,0.029512479901313782,0.029512479901313782,0.0,Binary constraint violated (must be 0/1),DoS,DoS,Mirai
attack_8class_pgd_0.30,41947,Tot sum,1132.0,-13549.701171875,-14681.701171875,1.0,Non-negative constraint violated,BruteForce,BruteForce,Benign
attack_8class_pgd_0.30,41947,Variance,2427.7333984375,-10866.8671875,-13294.6005859375,1.0,Non-negative constraint violated | Variance mismatch vs Std^2,BruteForce,BruteForce,Benign
attack_8class_pgd_0.30,41947,Rate,164.0234375,7589.5908203125,7425.5673828125,1.0,-,BruteForce,BruteForce,Benign
attack_8class_pgd_0.30,41947,Max,214.0,-90.20001220703125,-304.20001220703125,1.0,Non-negative constraint violated | Min > Max,BruteForce,BruteForce,Benign
